"codigo_rnt","estado_rnt","razon_social_establecimiento","departamento","cod_dpto","municipio","cod_mun","nit","categoria","sub_categoria","habitaciones","camas","num_emp1","ano"
"5279","ACTIVO","HOTEL COLONIAL SOCORRO","SANTANDER","68","SOCORRO","68755","28423438","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","40","5","2019"
"5286","ACTIVO","CIA HOTELERA CARTAGENA PLAZA.","BOLIVAR","13","CARTAGENA","13001","800116562","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","311","622","350","2019"
"5293","ACTIVO","QUIROZ MONTAÃ‘EZ FABIO","BOGOTA","11","BOGOTA D.C.","11001","19261943","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5300","ACTIVO","PULIDO ACUÃ‘A RODRIGO","BOGOTA","11","BOGOTA D.C.","11001","19220281","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5301","ACTIVO","CORREDOR ARIZA GLORIA INES","BOGOTA","11","BOGOTA D.C.","11001","41576384","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5308","ACTIVO","Manuel Enrique Portilla","CUNDINAMARCA","25","FUSAGASUGA","25290","11375259","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5314","ACTIVO","SEGURA INFANTE CARLOS ALBERTO","BOGOTA","11","BOGOTA D.C.","11001","80407249","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5316","ACTIVO","ACOSTA HUYO GIOVANNA PATRICIA","BOGOTA","11","BOGOTA D.C.","11001","51831651","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5318","ACTIVO","CHACON SANCHEZ HAROLD EDUARDO","BOGOTA","11","BOGOTA D.C.","11001","19340842","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5329","ACTIVO","AMPARO CHAPARRO RICO","BOGOTA","11","BOGOTA D.C.","11001","23549872","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5333","ACTIVO","VIAJES VILLANUEVA OF. ORIENTAL","ANTIOQUIA","5","MEDELLIN","5001","800220069","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","8","2019"
"5334","ACTIVO","HOTEL AGUALONGO DE COMFAMILIAR DE NARINO","NARIÑO","52","PASTO","52001","891280008","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","56","110","23","2019"
"5335","ACTIVO","HOSPEDERIA EL MESON DE LOS VIRREYES","BOYACA","15","VILLA DE LEYVA","15407","900529596","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","31","47","1","2019"
"5338","ACTIVO","BERLINASTUR AGENCIA DE VIAJES","BOGOTA","11","BOGOTA D.C.","11001","860015624","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","4","2019"
"5345","ACTIVO","HOTEL EL ALCARAVAN DE COLSUBSIDIO","META","50","VILLAVICENCIO","50001","860007336","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","63","255","16","2019"
"5346","ACTIVO","HOTEL COLSUBSIDIO BOSQUES DE ATHAN","CUNDINAMARCA","25","RICAURTE","25612","860007336","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","80","419","112","2019"
"5347","ACTIVO","HOSTERIA DEL CAFE","CALDAS","17","PALESTINA","17524","41887741","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","8","18","0","2019"
"5349","ACTIVO","HOTEL HYNTIVA","BOGOTA","11","BOGOTA D.C.","11001","19359937","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","26","35","3","2019"
"5350","ACTIVO","HOTEL CALIFORNIA BLUE","CALDAS","17","MANIZALES","17001","900817765","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","48","55","12","2019"
"5351","ACTIVO","APARTASUITES HOTEL MONTECARLO","VALLE DEL CAUCA","76","CALI","76001","890326896","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","APARTAHOTEL","16","32","4","2019"
"5355","ACTIVO","AVELLANEDA VARCARCEL CARLOS","BOGOTA","11","BOGOTA D.C.","11001","79483109","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5356","ACTIVO","HOTEL Y RESTAURANTE SUIZA","TOLIMA","73","IBAGUE","73001","38228545","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","55","117","6","2019"
"5360","ACTIVO","ROJAS TRAVELS","GUAJIRA","44","RIOHACHA","44001","42498983","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5365","ACTIVO","HOTEL JHON LOS ALMENDROS","TOLIMA","73","MELGAR","73449","2903484","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","21","39","5","2019"
"5366","ACTIVO","HOTEL PORTALES DEL CAMPESTRE","ANTIOQUIA","5","MEDELLIN","5001","811004741","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","16","32","8","2019"
"5374","ACTIVO","RUIZ BOMBIELA ALEXANDRA","BOGOTA","11","BOGOTA D.C.","11001","52207062","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5377","ACTIVO","HOTEL NAPOLITANO","META","50","VILLAVICENCIO","50001","86053215","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","67","182","17","2019"
"5381","ACTIVO","N H COLLECTION ROYAL WTC BOGOTA","BOGOTA","11","BOGOTA D.C.","11001","860517030","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","144","288","59","2019"
"5382","ACTIVO","AGENCIA DE VIAJES SUPER TOURS","ANTIOQUIA","5","MEDELLIN","5001","800169419","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","12","2019"
"5383","ACTIVO","FINCA LOS ALCAZARES","RISARALDA","66","PEREIRA","66001","800156522","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","8","15","0","2019"
"5387","ACTIVO","RUIZ TABARES GERMAN HUMBERTO","ANTIOQUIA","5","MEDELLIN","5001","71647924","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5388","ACTIVO","ECO HOTEL LAS PALMAS","QUINDIO","63","ARMENIA","63001","1094940268","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","28","75","0","2019"
"5389","ACTIVO","AGUDELO CASTRO NOHORA MARINA","BOGOTA","11","BOGOTA D.C.","11001","41763356","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5398","ACTIVO","HOTEL LOS CAMBULOS","BOGOTA","11","BOGOTA D.C.","11001","19262578","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","27","34","4","2019"
"5403","ACTIVO","HOTEL ZAFIRO DEL MEDITERRANEO","TOLIMA","73","MELGAR","73449","17046672","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","74","125","19","2019"
"5405","ACTIVO","HOTEL FRONTERA","NORTE DE SANTANDER","54","CUCUTA","54001","37221643","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","46","1","2019"
"5407","ACTIVO","HOTEL MARQUES DE SAN LUIS","BOYACA","15","VILLA DE LEYVA","15407","171308","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","30","86","1","2019"
"5409","ACTIVO","GO TOURS LTDA","VALLE DEL CAUCA","76","CALI","76001","805009961","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5410","ACTIVO","CENTRO VACACIONAL LA PENINSULA","ANTIOQUIA","5","PEÃ‘OL","5541","811017024","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","23","77","0","2019"
"5419","ACTIVO","HOTEL EMPERADOR","SANTANDER","68","BARBOSA","68077","7212582","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","29","70","7","2019"
"5420","ACTIVO","N.L.B. ORGANIZACION Y MONTAJES DE EVENTOS","NORTE DE SANTANDER","54","CUCUTA","54001","37242803","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","OPERADORES PROFESIONALES DE CONGRESOS, FERIAS Y CONVENCIONES","0","0","1","2019"
"5423","ACTIVO","VIAJES GUADALAJARA S.A.S","VALLE DEL CAUCA","76","BUGA","76111","891302039","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5425","ACTIVO","AGENCIA DE VIAJES Y TURISMO DOLAR TOUR SUCURSAL BOGOTA","BOGOTA","11","BOGOTA D.C.","11001","891224141","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"5428","ACTIVO","HOTEL SARAVITA","SANTANDER","68","SOCORRO","68755","28410474","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","15","30","4","2019"
"5429","ACTIVO","HOTEL COSTA DEL SOL","BOLIVAR","13","CARTAGENA","13001","806005720","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","500","968","110","2019"
"5437","ACTIVO","HOTEL LAS BRISAS","ATLANTICO","8","BARRANQUILLA","8001","12525407","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","14","20","6","2019"
"5438","ACTIVO","VIAJES AVIALOI L`ALIANXA","CAUCA","19","POPAYAN","19001","891500901","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","11","2019"
"5440","ACTIVO","HOTEL CORTEJO IMPERIAL","ANTIOQUIA","5","STA ROSA DE OSOS","5686","811010486","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","47","108","6","2019"
"5441","ACTIVO","HOTEL FRANCES DEL CENTRO INTERNACIONAL","BOGOTA","11","BOGOTA D.C.","11001","80874394","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","27","32","7","2019"
"5454","ACTIVO","HOTEL CAMPESTRE LOS LAGOS","QUINDIO","63","ARMENIA","63001","800254210","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","6","12","0","2019"
"5458","ACTIVO","HOTEL ROYAL PLAZA","CAQUETA","18","FLORENCIA","18001","17038264","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","44","77","11","2019"
"5460","ACTIVO","EL CANTIL ECOLODGE","CHOCO","27","NUQUI","27495","811020013","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","8","30","0","2019"
"5463","ACTIVO","HOTEL SAN FERNANDO REAL","VALLE DEL CAUCA","76","CALI","76001","901124212","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","62","106","20","2019"
"5466","ACTIVO","CENTRO RECREACIONAL SOLINILLA","ATLANTICO","8","PUERTO COLOMBIA","8573","890102002","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","26","130","0","2019"
"5470","ACTIVO","HOTEL EMAYA","CAQUETA","18","FLORENCIA","18001","26452660","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","12","14","2","2019"
"5472","ACTIVO","HOTEL DINASTIA ALPEZ","TOLIMA","73","ARMERO","73055","20951376","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","21","28","5","2019"
"5477","ACTIVO","SEVENTUR","SANTANDER","68","BUCARAMANGA","68001","901319848","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5478","ACTIVO","CONDOMINIO PUNTEPIEDRA","SUCRE","70","CoveÃ±as","70221","800010792","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","21","61","13","2019"
"5482","ACTIVO","AL AIRE.TRAVEL","BOGOTA","11","BOGOTA D.C.","11001","32683621","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","1","2019"
"5483","ACTIVO","SIEMPRECO ORGANIZACION DE VIAJES Y TURISMO","BOGOTA","11","BOGOTA D.C.","11001","900282329","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","8","2019"
"5485","ACTIVO","TOCAIMA PLAZA HOTEL","CUNDINAMARCA","25","TOCAIMA","25815","51775764","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","19","38","3","2019"
"5486","ACTIVO","SUBATOURS","BOGOTA","11","BOGOTA D.C.","11001","800075003","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","57","2019"
"5489","ACTIVO","PRIMAVERA PLAZA REAL","TOLIMA","73","MELGAR","73449","40040675","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","33","51","8","2019"
"5492","ACTIVO","TRAVEL SHOP","GUAJIRA","44","MAICAO","44430","839000380","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","2","2019"
"5495","ACTIVO","HOTEL CENTAUROS VILLAVICENCIO","META","50","VILLAVICENCIO","50001","900546535","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","44","50","11","2019"
"5497","ACTIVO","NIETO FORERO MARIA ESPERANZA","BOGOTA","11","BOGOTA D.C.","11001","20955740","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5498","ACTIVO","HOTEL LA ESTACION EL LAGO","RISARALDA","66","PEREIRA","66001","42082783","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","10","21","1","2019"
"5499","ACTIVO","HOTEL KONFORT","SANTANDER","68","SOCORRO","68755","37836819","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","12","25","3","2019"
"5502","ACTIVO","HOTEL TUCAN","RISARALDA","66","PEREIRA","66001","10102283","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","23","33","3","2019"
"5503","ACTIVO","HOTEL ARENA BLANCA","SAN ANDRES Y PROVIDENCIA","88","SAN ANDRES","88001","830047455","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","72","180","81","2019"
"5504","ACTIVO","HOTEL EL CID PLAZA","BOYACA","15","TUNJA","15001","901063038","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","36","1","2019"
"5506","ACTIVO","ALOJAMIENTO TURISTICO VILLAS DEL MEDITERRANEO","TOLIMA","73","MELGAR","73449","20301642","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","5","5","1","2019"
"5508","ACTIVO","VIAJES BOLIVAR","ANTIOQUIA","5","MEDELLIN","5001","890927627","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"5511","ACTIVO","HOTEL CALDAS PLAZA","CALDAS","17","MANIZALES","17001","1053765154","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","12","30","2","2019"
"5512","ACTIVO","HOTEL DALY","CORDOBA","23","MONTERIA","23001","50927004","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","16","16","1","2019"
"5515","ACTIVO","CENTRO VACACIONAL VILLA BEATRIZ","CALDAS","17","PALESTINA","17524","890801733","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","47","137","0","2019"
"5516","ACTIVO","HOTEL EL VIRREY","BOGOTA","11","BOGOTA D.C.","11001","900431910","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","70","70","22","2019"
"5519","ACTIVO","HOTEL SANTA CLARA S.A.","BOLIVAR","13","CARTAGENA","13001","800020023","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","124","248","302","2019"
"5521","ACTIVO","HOTEL DE LAS AMERICAS PASTO","NARIÑO","52","PASTO","52001","5371856","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","17","4","2019"
"5524","ACTIVO","HOTEL ATENAS","NARIÑO","52","PASTO","52001","30723049","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","13","3","2019"
"5538","ACTIVO","HOTEL PARQUE 97 SUITES","BOGOTA","11","BOGOTA D.C.","11001","800200982","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","75","89","50","2019"
"5541","ACTIVO","HOSPEDERIA IGUAQUE CAMPESTRE","BOYACA","15","VILLA DE LEYVA","15407","52148567","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","45","1","2019"
"5543","ACTIVO","HOTEL CENTRO INTERNACIONAL","BOGOTA","11","BOGOTA D.C.","11001","830079901","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","52","106","27","2019"
"5553","ACTIVO","DESTINOS CIA. LTDA","RISARALDA","66","PEREIRA","66001","816004481","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","5","2019"
"5554","ACTIVO","HOTEL CENTER","TOLIMA","73","IBAGUE","73001","830080270","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","54","79","14","2019"
"5559","ACTIVO","HOTEL ORINOCO","VICHADA","99","PUERTO CARREÃ‘O","99001","41765004","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","39","55","3","2019"
"5574","ACTIVO","AGENCIA DE VIAJES Y TURISMO MIRASOL TRAVEL.","BOLIVAR","13","CARTAGENA","13001","800191106","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","5","2019"
"5577","ACTIVO","HOTEL VILLA BARINAS","TOLIMA","73","MELGAR","73449","41714019","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","15","25","4","2019"
"5578","ACTIVO","HOTEL LA CASONA DEL VIRREY","CAUCA","19","POPAYAN","19001","10306883","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","11","13","1","2019"
"5584","ACTIVO","HOTEL METRO (ARRENDADO)","RISARALDA","66","PEREIRA","66001","10127249","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","16","16","2","2019"
"5586","ACTIVO","HOTEL LOS CRISTALES","RISARALDA","66","PEREIRA","66001","10144533","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","6","8","2","2019"
"5591","ACTIVO","HOTEL CENTRALIA DEL NORTE","VALLE DEL CAUCA","76","CALI","76001","29094104","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","38","34","3","2019"
"5597","ACTIVO","AVIATUR MANIZALES","CALDAS","17","MANIZALES","17001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","11","2019"
"5607","ACTIVO","HOTEL CONQUISTADORES","ANTIOQUIA","5","MEDELLIN","5001","71713965","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","38","63","5","2019"
"5618","ACTIVO","HOTEL AMAZONICO","CAQUETA","18","FLORENCIA","18001","41371088","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","25","3","2019"
"5621","ACTIVO","HOTEL CHIGUALA","CUNDINAMARCA","25","VILLAPINZON","25873","3240602","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","35","6","2019"
"5633","ACTIVO","ARIAS RESTREPO HILIANA MARIA","CALDAS","17","MANIZALES","17001","30291074","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5637","ACTIVO","DINASTIA REAL HOTEL","BOYACA","15","DUITAMA","15238","7214055","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","38","74","15","2019"
"5638","ACTIVO","HOTEL DON SEBASTIAN","VALLE DEL CAUCA","76","TULUA","76834","16362242","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","22","2","2019"
"5639","ACTIVO","HOTEL PISCINA LA JUANITA","CUNDINAMARCA","25","LA VEGA","25402","17075758","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","12","22","1","2019"
"5646","ACTIVO","HOTEL EL DORADO PALMIRA","VALLE DEL CAUCA","76","PALMIRA","76520","31572164","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","16","40","4","2019"
"5648","ACTIVO","HOTEL LA VORAGINE DE PUERTO CARRENO","VICHADA","99","PUERTO CARREÃ‘O","99001","6036693","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","29","49","1","2019"
"5649","ACTIVO","HOTEL AISPORT","CUNDINAMARCA","25","EL COLEGIO","25245","51762621","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","26","41","1","2019"
"5650","ACTIVO","HOTEL ZAGUS","CUNDINAMARCA","25","FUSAGASUGA","25290","81741299","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","14","19","4","2019"
"5653","ACTIVO","HOTEL VILLACONSUELO","META","50","VILLAVICENCIO","50001","51714335","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","36","6","2019"
"5654","ACTIVO","HOTEL ULLUMBE","HUILA","41","PITALITO","41551","26547617","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","34","34","2","2019"
"5674","ACTIVO","ECODESTINOS VIAJES Y TURISMO EU","AMAZONAS","91","PUERTO NARIÃ‘O","91540","838000215","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","1","2019"
"5675","ACTIVO","MUNDO MARINO VELILLA","SAN ANDRES Y PROVIDENCIA","88","SAN ANDRES","88001","827000307","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","7","2019"
"5690","ACTIVO","HOTEL LIBERTADORES PAIPA","BOYACA","15","PAIPA","15516","9517142","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","65","1","2019"
"5692","ACTIVO","HOTEL ELIMAR","CUNDINAMARCA","25","GIRARDOT","25307","11314249","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","26","30","3","2019"
"5693","ACTIVO","HOTEL PISCINA MATAMBO","HUILA","41","NEIVA","41001","12097627","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","17","3","2019"
"5700","ACTIVO","HOTEL MAYESTIC","CUNDINAMARCA","25","ANAPOIMA","25035","79358820","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","8","25","1","2019"
"5702","ACTIVO","HOTEL RESTAURANTE LAS ESTRELLAS DE MELGAR","TOLIMA","73","MELGAR","73449","1110556064","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","54","5","2019"
"5705","ACTIVO","HOTEL YULY","CUNDINAMARCA","25","EL COLEGIO","25245","35374725","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","19","50","1","2019"
"5706","ACTIVO","MUNDIAL DE TURISMO","HUILA","41","NEIVA","41001","36163373","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"5707","ACTIVO","COLMUNDO VIAJES","BOGOTA","11","BOGOTA D.C.","11001","890330917","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","11","2019"
"5711","ACTIVO","FINCA HOTEL PALMICHAL","ANTIOQUIA","5","LA PINTADA","5390","800145761","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","53","6","2019"
"5712","ACTIVO","REPRESENTACIONES TOLITUR","TOLIMA","73","IBAGUE","73001","890704272","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5715","ACTIVO","JAIME EDUARDO BENAVIDES QUINTERO","CALDAS","17","MANIZALES","17001","10217011","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5839","ACTIVO","GOLDEN TRAVEL","ANTIOQUIA","5","MEDELLIN","5001","811020967","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","3","2019"
"5850","ACTIVO","AGENCIA DE VIAJES Y TURISMO SHALOM","NORTE DE SANTANDER","54","CUCUTA","54001","807003679","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5851","ACTIVO","GO! AMV TRAVEL CENTER","RISARALDA","66","PEREIRA","66001","816003564","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","5","2019"
"5856","ACTIVO","HOTEL VENECIA CONFORT","NARIÑO","52","PASTO","52001","36753246","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","57","77","14","2019"
"5865","ACTIVO","HOTEL VILLA DEL RIO","CUNDINAMARCA","25","VIOTA","25878","19150911","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","14","28","1","2019"
"5869","ACTIVO","HOTEL CAROLINA LA 50","ATLANTICO","8","BARRANQUILLA","8001","91227611","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","24","1","2019"
"5877","ACTIVO","HOTEL RESTAURANTE VASCO","CUNDINAMARCA","25","FUSAGASUGA","25290","166924","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","26","41","7","2019"
"5879","ACTIVO","HOTEL CALIPSO","CUNDINAMARCA","25","FUSAGASUGA","25290","20562017","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","33","45","1","2019"
"5884","ACTIVO","TURABA L'ALIANXA CENTRO","ANTIOQUIA","5","MEDELLIN","5001","890908099","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"5890","ACTIVO","HOSPEDAJE EL LLANERO","CUNDINAMARCA","25","CAPARRAPI","25148","41525085","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","23","30","2","2019"
"5893","ACTIVO","BCD TRAVEL OFICINA VACACIONAL","BOGOTA","11","BOGOTA D.C.","11001","800078692","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","10","2019"
"5901","ACTIVO","AGRO HOTEL CAMINO DEL PARQUE","QUINDIO","63","MONTENEGRO","63470","4371898","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","32","112","0","2019"
"5905","ACTIVO","VALENCIA TORRES LTDA","NARIÑO","52","IPIALES","52356","891201069","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5913","ACTIVO","ARANGO MEJIA HILDA MARIA","ANTIOQUIA","5","MEDELLIN","5001","32512130","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5915","ACTIVO","CARVAJAL MARTHA INES","ANTIOQUIA","5","MEDELLIN","5001","43054955","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
